,USERID,MOVIEID,RATING
3662,22,107,4.5
3663,22,216,4.0
3664,22,253,4.0
3665,22,318,5.0
3666,22,356,5.0
3667,22,541,5.0
3668,22,858,3.0
3669,22,1042,3.0
3670,22,1193,5.0
3671,22,1223,4.0
3672,22,1952,5.0
3673,22,1953,4.5
3674,22,2058,0.5
3675,22,2160,4.0
3676,22,2300,4.0
3677,22,2541,3.5
3678,22,2723,2.0
3679,22,2959,3.5
3680,22,2968,3.0
3681,22,3006,4.0
3682,22,3210,3.5
3683,22,3481,0.5
3684,22,3489,5.0
3685,22,3578,4.0
3686,22,3751,4.0
3687,22,3911,4.0
3688,22,3949,0.5
3689,22,3996,4.5
3690,22,4017,4.0
3691,22,4027,2.5
3692,22,4034,4.5
3693,22,4036,4.5
3694,22,4226,3.0
3695,22,4306,3.0
3696,22,4848,4.5
3697,22,4878,1.5
3698,22,4886,3.5
3699,22,4903,4.0
3700,22,4979,3.5
3701,22,4993,1.0
3702,22,4995,3.5
3703,22,5013,0.5
3704,22,5015,0.5
3705,22,5388,3.0
3706,22,5418,3.5
3707,22,5464,2.0
3708,22,5617,3.5
3709,22,5669,4.5
3710,22,5673,0.5
3711,22,5816,0.5
3712,22,5902,3.5
3713,22,6377,3.5
3714,22,6502,1.5
3715,22,6539,2.5
3716,22,6711,4.0
3717,22,6870,4.0
3718,22,6874,4.0
3719,22,7147,0.5
3720,22,7153,1.0
3721,22,7361,3.5
3722,22,7438,5.0
3723,22,8464,0.5
3724,22,8622,0.5
3725,22,8784,2.0
3726,22,8798,4.0
3727,22,8958,2.0
3728,22,8961,4.0
3729,22,8970,3.5
3730,22,30707,2.0
3731,22,30749,0.5
3732,22,31410,1.0
3733,22,31658,2.5
3734,22,33004,1.0
3735,22,33794,2.5
3736,22,34437,3.0
3737,22,36529,2.5
3738,22,37733,2.5
3739,22,37741,3.5
3740,22,38038,0.5
3741,22,39183,2.5
3742,22,41997,3.0
3743,22,44191,0.5
3744,22,46976,1.0
3745,22,48394,1.5
3746,22,48516,2.5
3747,22,48780,4.0
3748,22,49272,5.0
3749,22,50872,1.5
3750,22,51540,0.5
3751,22,52281,0.5
3752,22,53519,0.5
3753,22,54286,2.5
3754,22,54503,3.5
3755,22,55290,1.0
3756,22,55765,1.0
3757,22,55820,4.0
3758,22,56171,0.5
3759,22,56367,0.5
3760,22,56782,4.0
3761,22,56788,1.0
3762,22,58559,3.0
3763,22,59315,0.5
3764,22,60069,2.0
3765,22,60766,0.5
3766,22,60950,1.0
3767,22,61323,0.5
3768,22,63082,0.5
3769,22,64575,3.5
3770,22,66097,2.0
3771,22,68157,4.0
3772,22,68358,0.5
3773,22,68536,4.0
3774,22,68954,2.0
3775,22,69122,0.5
3776,22,69757,0.5
3777,22,70286,0.5
3778,22,71464,0.5
3779,22,72998,3.5
3780,22,74789,0.5
3781,23,6,4.0
3782,23,29,4.0
3783,23,32,3.5
3784,23,50,4.0
3785,23,58,3.0
3786,23,175,3.0
3787,23,272,4.0
3788,23,293,4.0
3789,23,296,3.5
3790,23,300,3.0
3791,23,334,4.0
3792,23,431,3.0
3793,23,454,2.5
3794,23,541,5.0
3795,23,608,3.5
3796,23,741,4.0
3797,23,750,3.0
3798,23,778,4.0
3799,23,858,3.5
3800,23,866,3.0
3801,23,904,3.5
3802,23,912,3.5
3803,23,913,4.0
3804,23,923,4.0
3805,23,924,4.0
3806,23,1036,3.0
3807,23,1050,3.5
3808,23,1080,3.5
3809,23,1089,4.0
3810,23,1136,3.0
3811,23,1175,4.0
3812,23,1193,3.5
3813,23,1199,4.0
3814,23,1200,3.0
3815,23,1203,3.0
3816,23,1206,4.0
3817,23,1208,4.0
3818,23,1212,5.0
3819,23,1213,3.0
3820,23,1214,4.0
3821,23,1217,3.5
3822,23,1218,3.5
3823,23,1221,3.5
3824,23,1222,5.0
3825,23,1232,5.0
3826,23,1233,5.0
3827,23,1237,4.0
3828,23,1243,3.5
3829,23,1245,3.5
3830,23,1248,3.0
3831,23,1249,3.5
3832,23,1252,4.5
3833,23,1258,5.0
3834,23,1266,4.0
3835,23,1274,4.0
3836,23,1284,5.0
3837,23,1425,3.0
3838,23,1464,4.0
3839,23,1617,3.5
3840,23,1711,4.0
3841,23,1748,3.5
3842,23,1809,3.5
3843,23,1859,3.5
3844,23,1884,3.0
3845,23,1952,3.0
3846,23,1960,3.0
3847,23,2019,3.0
3848,23,2194,3.0
3849,23,2467,4.0
3850,23,2542,3.0
3851,23,2579,4.0
3852,23,2686,4.0
3853,23,2726,4.0
3854,23,2730,2.0
3855,23,2761,3.5
3856,23,2912,3.5
3857,23,2951,3.0
3858,23,3000,3.5
3859,23,3030,3.0
3860,23,3108,3.5
3861,23,3181,3.5
3862,23,3265,4.5
3863,23,3424,3.0
3864,23,3462,3.0
3865,23,3681,3.5
3866,23,3822,3.5
3867,23,3949,5.0
3868,23,3996,3.5
3869,23,4027,3.0
3870,23,4226,4.5
3871,23,4235,4.0
3872,23,4973,3.5
3873,23,5013,3.0
3874,23,5333,4.0
3875,23,5618,4.0
3876,23,5782,4.0
3877,23,5971,4.0
3878,23,6234,3.5
3879,23,6387,3.0
3880,23,6440,5.0
3881,23,6721,3.0
3882,23,6773,4.5
3883,23,6790,3.5
3884,23,6807,3.5
3885,23,6857,3.5
3886,23,6874,3.0
3887,23,6920,3.0
3888,23,6989,3.5
3889,23,7064,3.5
3890,23,7069,3.0
3891,23,7099,4.0
3892,23,7123,4.5
3893,23,7438,3.0
3894,23,7587,5.0
3895,23,7924,3.5
3896,23,7932,3.0
3897,23,8012,4.0
3898,23,8228,4.0
3899,23,8370,4.0
3900,23,8636,3.0
3901,23,8961,3.0
3902,24,6,4.5
3903,24,32,3.5
3904,24,50,4.0
3905,24,165,3.5
3906,24,253,3.5
3907,24,296,4.0
3908,24,316,3.5
3909,24,318,4.5
3910,24,356,4.5
3911,24,457,3.5
3912,24,552,3.5
3913,24,593,4.5
3914,24,608,4.0
3915,24,733,3.0
3916,24,780,3.5
3917,24,1047,2.0
3918,24,1197,4.0
3919,24,1198,4.5
3920,24,1220,3.5
3921,24,1246,4.0
3922,24,1265,4.5
3923,24,1297,3.0
3924,24,1370,3.5
3925,24,1396,4.0
3926,24,1527,4.0
3927,24,1580,4.0
3928,24,1639,3.0
3929,24,1653,3.0
3930,24,1663,3.5
3931,24,1682,3.5
3932,24,1704,4.0
3933,24,1784,4.0
3934,24,2028,4.0
3935,24,2115,4.0
3936,24,2134,3.0
3937,24,2273,3.5
3938,24,2405,2.5
3939,24,2421,3.5
3940,24,2424,4.0
3941,24,2571,4.0
3942,24,2617,3.5
3943,24,2686,4.0
3944,24,2916,3.5
3945,24,3147,4.5
3946,24,3556,2.0
3947,24,3578,4.0
3948,24,4027,4.0
3949,24,4262,4.0
3950,24,4299,3.5
3951,24,4489,4.0
3952,24,4701,3.5
3953,24,4855,4.0
3954,24,4973,3.5
3955,24,4995,3.5
3956,24,5064,4.5
3957,24,5418,4.0
3958,24,5445,3.0
3959,24,5673,4.0
3960,24,5791,4.0
3961,24,5903,3.0
3962,24,5943,2.0
3963,24,6350,4.5
3964,24,7143,4.0
3965,24,7293,3.5
3966,24,8784,3.0
3967,24,27773,4.5
3968,24,31685,3.5
3969,24,31696,3.0
3970,24,33679,3.5
3971,24,34437,3.5
3972,24,35836,4.0
3973,24,38061,4.0
3974,24,44191,4.0
3975,24,45672,3.0
3976,24,46976,4.0
3977,24,47610,3.0
3978,24,49272,3.5
3979,24,51662,4.0
3980,24,52973,3.5
3981,24,54286,4.0
3982,24,57368,3.5
3983,24,58559,4.0
3984,24,58998,4.0
3985,24,59615,3.5
3986,24,61024,3.5
3987,24,61132,3.0
3988,24,63113,3.0
3989,24,64957,4.0
3990,24,64969,3.0
3991,24,68157,3.0
3992,24,68358,4.0
3993,24,69406,3.0
3994,24,70286,4.0
3995,24,72011,4.0
3996,24,79132,4.0
3997,24,86882,4.0
3998,24,91529,4.0
3999,24,91542,3.5
4000,24,94777,4.0
4001,24,96079,3.5
4002,24,96610,3.0
4003,24,102407,3.5
4004,24,111759,3.5
4005,24,119145,4.0
4006,24,122886,3.5
4007,24,132660,4.0
4008,24,134130,4.0
4009,24,134393,2.5
4010,24,134853,4.0
4011,24,139385,3.0
4012,25,231,4.0
4013,25,260,5.0
4014,25,527,5.0
4015,25,1198,5.0
4016,25,2028,5.0
4017,25,2571,5.0
4018,25,3578,5.0
4019,25,4993,5.0
4020,25,5952,5.0
4021,25,7153,5.0
4022,25,58559,5.0
4023,25,59315,4.0
4024,25,60069,5.0
4025,25,68157,5.0
4026,25,68954,5.0
4027,25,74458,4.5
4028,25,79132,5.0
4029,25,91529,5.0
4030,25,116797,5.0
4031,25,122912,5.0
4032,25,122916,4.5
4033,25,176371,4.0
4034,25,177593,5.0
4035,25,180095,5.0
4036,25,187541,4.0
4037,25,187593,5.0
4038,26,10,3.0
4039,26,34,3.0
4040,26,47,4.0
4041,26,150,3.0
4042,26,153,3.0
4043,26,165,4.0
4044,26,185,3.0
4045,26,208,2.0
4046,26,225,3.0
4047,26,288,3.0
4048,26,296,4.0
4049,26,300,3.0
4050,26,344,3.0
4051,26,349,3.0
4052,26,356,3.0
4053,26,380,3.0
4054,26,434,2.0
4055,26,454,4.0
4056,26,457,4.0
4057,26,592,4.0
4058,26,593,4.0
4059,27,1,3.0
4060,27,2,4.0
4061,27,34,5.0
4062,27,48,4.0
4063,27,60,3.0
4064,27,62,5.0
4065,27,126,2.0
4066,27,158,2.0
4067,27,238,3.0
4068,27,260,4.0
4069,27,316,4.0
4070,27,356,5.0
4071,27,364,4.0
4072,27,367,4.0
4073,27,421,3.0
4074,27,455,3.0
4075,27,480,4.0
4076,27,590,4.0
4077,27,595,4.0
4078,27,648,4.0
4079,27,661,3.0
4080,27,673,2.0
4081,27,736,3.0
4082,27,745,5.0
4083,27,780,3.0
4084,27,783,4.0
4085,27,801,2.0
4086,27,808,4.0
4087,27,902,4.0
4088,27,911,5.0
4089,27,913,4.0
4090,27,920,4.0
4091,27,924,2.0
4092,27,969,4.0
4093,27,986,4.0
4094,27,1010,2.0
4095,27,1015,4.0
4096,27,1021,4.0
4097,27,1022,4.0
4098,27,1035,5.0
4099,27,1083,4.0
4100,27,1097,5.0
4101,27,1101,4.0
4102,27,1127,4.0
4103,27,1148,5.0
4104,27,1196,4.0
4105,27,1197,5.0
4106,27,1198,5.0
4107,27,1200,1.0
4108,27,1201,4.0
4109,27,1207,5.0
4110,27,1210,4.0
4111,27,1222,1.0
4112,27,1247,2.0
4113,27,1250,4.0
4114,27,1262,5.0
4115,27,1270,5.0
4116,27,1276,4.0
4117,27,1287,5.0
4118,27,1304,3.0
4119,27,1356,3.0
4120,27,1387,2.0
4121,27,1396,3.0
4122,27,1474,3.0
4123,27,1566,2.0
4124,27,1580,3.0
4125,27,1584,4.0
4126,27,1588,2.0
4127,27,1592,3.0
4128,27,1721,5.0
4129,27,1876,4.0
4130,27,1907,4.0
4131,27,1920,2.0
4132,27,1947,5.0
4133,27,1960,3.0
4134,27,2012,4.0
4135,27,2032,2.0
4136,27,2040,2.0
4137,27,2046,4.0
4138,27,2054,4.0
4139,27,2059,3.0
4140,27,2080,4.0
4141,27,2085,3.0
4142,27,2094,4.0
4143,27,2100,4.0
4144,27,2115,4.0
4145,27,2142,3.0
4146,27,2150,5.0
4147,27,2151,5.0
4148,27,2161,4.0
4149,27,2174,2.0
4150,27,2294,2.0
4151,27,2311,2.0
4152,27,2355,3.0
4153,27,2406,4.0
4154,27,2407,4.0
4155,27,2478,5.0
4156,27,2529,4.0
4157,27,2530,3.0
4158,27,2532,3.0
4159,27,2565,5.0
4160,27,2628,5.0
4161,27,2640,4.0
4162,27,2687,4.0
4163,27,2709,3.0
4164,27,2876,2.0
4165,27,2886,2.0
4166,27,2944,4.0
4167,27,2951,4.0
4168,27,2985,1.0
4169,27,3033,2.0
4170,27,3037,4.0
4171,27,3062,4.0
4172,27,3104,4.0
4173,27,3114,4.0
4174,27,3157,3.0
4175,27,3168,2.0
4176,27,3247,3.0
4177,27,3350,4.0
4178,27,3448,4.0
4179,27,3451,5.0
4180,27,3471,4.0
4181,27,3479,4.0
4182,27,3489,5.0
4183,27,3508,4.0
4184,27,3519,3.0
4185,27,3555,4.0
4186,27,3654,4.0
4187,27,3681,4.0
4188,27,3697,1.0
4189,27,3751,3.0
4190,27,3791,3.0
4191,27,3809,1.0
4192,27,3836,4.0
4193,27,5060,2.0
4194,28,6,3.5
4195,28,16,2.5
4196,28,21,3.0
4197,28,23,1.5
4198,28,31,2.5
4199,28,32,3.5
4200,28,47,3.0
4201,28,50,3.5
4202,28,62,3.5
4203,28,95,2.0
4204,28,110,3.5
4205,28,145,1.5
4206,28,147,2.5
4207,28,161,3.0
4208,28,172,3.0
4209,28,211,3.0
4210,28,224,3.0
4211,28,253,3.0
4212,28,260,4.0
4213,28,290,3.0
4214,28,293,4.5
4215,28,296,4.5
4216,28,300,2.0
4217,28,316,4.0
4218,28,318,3.5
4219,28,337,3.5
4220,28,345,4.0
4221,28,349,3.0
4222,28,353,3.0
4223,28,356,4.0
4224,28,377,1.5
4225,28,428,2.5
4226,28,442,1.0
4227,28,456,2.0
4228,28,457,3.0
4229,28,474,2.5
4230,28,475,4.0
4231,28,480,2.5
4232,28,481,3.0
4233,28,507,4.0
4234,28,508,3.5
4235,28,524,3.5
4236,28,527,3.0
4237,28,529,3.5
4238,28,541,4.0
4239,28,553,3.0
4240,28,555,3.0
4241,28,589,4.5
4242,28,590,4.0
4243,28,592,2.5
4244,28,593,2.5
4245,28,599,3.0
4246,28,608,3.0
4247,28,635,3.0
4248,28,647,2.5
4249,28,678,3.5
4250,28,714,3.5
4251,28,724,1.5
4252,28,733,1.0
4253,28,736,2.5
4254,28,778,3.5
4255,28,780,3.0
4256,28,851,2.0
4257,28,858,4.5
4258,28,898,3.0
4259,28,899,2.0
4260,28,924,3.0
4261,28,996,2.0
4262,28,1036,2.0
4263,28,1042,2.5
4264,28,1047,3.5
4265,28,1080,3.5
4266,28,1089,3.0
4267,28,1092,2.5
4268,28,1095,3.0
4269,28,1101,3.0
4270,28,1120,3.0
4271,28,1129,2.5
4272,28,1136,3.5
4273,28,1171,3.0
4274,28,1196,4.0
4275,28,1197,2.5
4276,28,1198,2.5
4277,28,1199,2.0
4278,28,1200,4.0
4279,28,1201,4.0
4280,28,1206,2.5
4281,28,1208,3.0
4282,28,1209,3.0
4283,28,1210,4.0
4284,28,1213,4.0
4285,28,1214,3.5
4286,28,1215,3.5
4287,28,1221,4.0
4288,28,1222,4.0
4289,28,1230,2.0
4290,28,1233,3.5
4291,28,1234,3.0
4292,28,1240,4.5
4293,28,1245,3.5
4294,28,1249,4.0
4295,28,1253,3.5
4296,28,1256,4.0
4297,28,1266,4.5
4298,28,1271,2.0
4299,28,1275,2.0
4300,28,1276,3.5
4301,28,1303,3.0
4302,28,1356,3.5
4303,28,1358,4.0
4304,28,1371,4.0
4305,28,1374,2.5
4306,28,1459,2.5
4307,28,1466,3.0
4308,28,1480,3.0
4309,28,1517,2.5
4310,28,1527,4.5
4311,28,1580,3.0
4312,28,1584,3.5
4313,28,1587,2.5
4314,28,1590,3.0
4315,28,1608,2.0
4316,28,1610,4.5
4317,28,1617,3.0
4318,28,1625,2.0
4319,28,1641,2.5
4320,28,1645,2.5
4321,28,1653,3.5
4322,28,1678,2.0
4323,28,1682,1.5
4324,28,1704,3.0
4325,28,1729,2.5
4326,28,1732,4.0
4327,28,1748,3.5
4328,28,1754,3.0
4329,28,1785,3.5
4330,28,1884,2.5
4331,28,1921,4.0
4332,28,1953,4.0
4333,28,1994,2.5
4334,28,2000,2.0
4335,28,2012,2.5
4336,28,2021,5.0
4337,28,2023,3.5
4338,28,2028,3.5
4339,28,2058,2.0
4340,28,2060,1.5
4341,28,2105,4.0
4342,28,2193,3.5
4343,28,2194,3.5
4344,28,2231,2.5
4345,28,2232,2.0
4346,28,2268,3.0
4347,28,2272,2.5
4348,28,2278,4.0
4349,28,2329,2.5
4350,28,2353,2.5
4351,28,2358,4.0
4352,28,2403,2.0
4353,28,2412,2.0
4354,28,2427,3.5
4355,28,2490,4.5
4356,28,2502,2.0
4357,28,2539,1.5
4358,28,2542,3.0
4359,28,2571,4.0
4360,28,2580,3.5
4361,28,2618,3.0
4362,28,2628,4.0
4363,28,2683,2.5
4364,28,2686,3.0
4365,28,2701,1.5
4366,28,2706,3.0
4367,28,2716,1.5
4368,28,2762,3.0
4369,28,2763,2.0
4370,28,2841,2.5
4371,28,2858,4.0
4372,28,2908,3.0
4373,28,2912,2.5
4374,28,2916,3.0
4375,28,2944,3.5
4376,28,2951,3.0
4377,28,2952,2.5
4378,28,2959,3.5
4379,28,2968,4.0
4380,28,2985,3.0
4381,28,2997,2.5
4382,28,3006,2.5
4383,28,3020,3.0
4384,28,3033,3.0
4385,28,3052,3.0
4386,28,3100,4.0
4387,28,3105,2.5
4388,28,3107,2.0
4389,28,3147,2.5
4390,28,3156,2.5
4391,28,3169,2.5
4392,28,3173,2.0
4393,28,3174,2.5
4394,28,3175,1.5
4395,28,3176,3.0
4396,28,3178,2.5
4397,28,3198,3.0
4398,28,3246,2.5
4399,28,3250,4.0
4400,28,3252,3.0
4401,28,3256,2.5
4402,28,3260,3.0
4403,28,3271,3.0
4404,28,3272,4.0
4405,28,3275,3.5
4406,28,3300,4.0
4407,28,3317,2.5
4408,28,3328,4.0
4409,28,3360,4.0
4410,28,3386,2.5
4411,28,3408,3.0
4412,28,3429,3.5
4413,28,3499,3.0
4414,28,3508,4.5
4415,28,3510,3.0
4416,28,3535,4.0
4417,28,3543,2.5
4418,28,3555,3.5
4419,28,3556,3.0
4420,28,3578,4.0
4421,28,3681,3.5
4422,28,3683,2.5
4423,28,3702,3.5
4424,28,3755,2.0
4425,28,3783,4.0
4426,28,3793,3.5
4427,28,3911,3.0
4428,28,3916,3.5
4429,28,3949,2.0
4430,28,3950,3.0
4431,28,3967,4.0
4432,28,3980,3.0
4433,28,3994,3.0
4434,28,3996,2.5
4435,28,4011,3.5
4436,28,4017,3.0
4437,28,4019,3.0
4438,28,4022,3.5
4439,28,4027,3.5
4440,28,4034,3.0
4441,28,4047,3.5
4442,28,4211,2.0
4443,28,4223,4.0
4444,28,4226,3.5
4445,28,4238,2.5
4446,28,4251,2.0
4447,28,4327,3.5
4448,28,4343,2.5
4449,28,4344,1.0
4450,28,4370,3.0
4451,28,4378,3.0
4452,28,4446,3.5
4453,28,4626,3.0
4454,28,4688,2.5
4455,28,4772,3.5
4456,28,4776,2.0
4457,28,4787,2.0
4458,28,4855,2.5
4459,28,4874,3.0
4460,28,4878,4.0
4461,28,4881,2.5
4462,28,4993,3.0
4463,28,4995,3.0
4464,28,5009,2.5
4465,28,5010,4.5
4466,28,5055,2.5
4467,28,5152,4.5
4468,28,5267,3.0
4469,28,5292,3.5
4470,28,5329,3.0
4471,28,5349,3.5
4472,28,5378,4.0
4473,28,5418,3.5
4474,28,5445,3.5
4475,28,5446,3.0
4476,28,5464,3.0
4477,28,5502,3.0
4478,28,5577,2.0
4479,28,5617,2.0
4480,28,5630,2.5
4481,28,5632,3.0
4482,28,5682,2.5
4483,28,5747,3.5
4484,28,5782,4.5
4485,28,5903,3.0
4486,28,5945,3.0
4487,28,5952,3.5
4488,28,5955,3.0
4489,28,5956,2.0
4490,28,5989,3.5
4491,28,5995,3.0
4492,28,6157,1.5
4493,28,6281,1.5
4494,28,6333,2.5
4495,28,6365,3.5
4496,28,6378,2.0
4497,28,6428,3.0
4498,28,6502,3.0
4499,28,6534,2.5
4500,28,6537,4.0
4501,28,6539,2.0
4502,28,6548,1.5
4503,28,6552,2.5
4504,28,6565,3.5
4505,28,6617,4.0
4506,28,6711,2.5
4507,28,6796,2.0
4508,28,6807,2.5
4509,28,6817,3.0
4510,28,6867,4.0
4511,28,6870,3.0
4512,28,6874,4.0
4513,28,6884,3.5
4514,28,6934,3.5
4515,28,6947,3.5
4516,28,6953,3.0
4517,28,6957,3.0
4518,28,6974,3.0
4519,28,6993,1.5
4520,28,6997,3.0
4521,28,7009,3.5
4522,28,7025,2.5
4523,28,7090,2.0
4524,28,7123,3.0
4525,28,7143,3.5
4526,28,7153,3.5
4527,28,7263,3.0
4528,28,7361,2.5
4529,28,7438,4.0
4530,28,7445,2.0
4531,28,7458,4.0
4532,28,7481,4.5
4533,28,7649,2.0
4534,28,7706,4.0
4535,28,7841,4.5
4536,28,7842,5.0
4537,28,7884,2.5
4538,28,8010,4.0
4539,28,8132,4.0
4540,28,8207,3.5
4541,28,8361,2.5
4542,28,8378,4.0
4543,28,8493,3.0
4544,28,8495,2.5
4545,28,8633,4.5
4546,28,8636,3.0
4547,28,8641,3.0
4548,28,8644,4.0
4549,28,8665,3.5
4550,28,8798,3.5
4551,28,8810,3.0
4552,28,8874,2.0
4553,28,8914,2.0
4554,28,8937,2.5
4555,28,8949,2.5
4556,28,8950,4.0
4557,28,8951,3.0
4558,28,8961,3.5
4559,28,8970,3.0
4560,28,8977,2.5
4561,28,8982,3.0
4562,28,8983,2.0
4563,28,26614,4.0
4564,28,26649,4.0
4565,28,26695,3.5
4566,28,26750,3.5
4567,28,26812,3.0
4568,28,26901,2.5
4569,28,27408,2.5
4570,28,27450,2.5
4571,28,27611,4.5
4572,28,27788,1.0
4573,28,27793,2.0
4574,28,27831,3.5
4575,28,30707,4.0
4576,28,30749,4.0
4577,28,30812,3.0
4578,28,31101,3.0
4579,28,31116,3.0
4580,28,31225,3.0
4581,28,31420,2.5
4582,28,32587,3.5
4583,28,33004,3.0
4584,28,33166,2.0
4585,28,33493,4.0
4586,28,33558,3.0
4587,28,33660,4.0
4588,28,33679,2.0
4589,28,33794,4.5
4590,28,34048,3.5
4591,28,34150,3.0
4592,28,34319,3.0
4593,28,34405,4.5
4594,28,34437,3.5
4595,28,34536,2.5
4596,28,36517,2.5
4597,28,36527,3.0
4598,28,36529,4.0
4599,28,37386,3.5
4600,28,37731,2.5
4601,28,37739,3.0
4602,28,37741,2.0
4603,28,38061,4.5
4604,28,38886,2.0
4605,28,39381,3.5
4606,28,39444,3.5
4607,28,40278,3.0
4608,28,40414,3.0
4609,28,40583,2.5
4610,28,40629,2.0
4611,28,40819,2.5
4612,28,41566,2.5
4613,28,41569,2.5
4614,28,41863,4.5
4615,28,41997,3.0
4616,28,42004,2.5
4617,28,43396,4.0
4618,28,43921,3.0
4619,28,43928,3.0
4620,28,43936,2.5
4621,28,44191,3.0
4622,28,44195,4.5
4623,28,44199,2.0
4624,28,44204,3.0
4625,28,44665,3.0
4626,28,44761,2.0
4627,28,45658,2.0
4628,28,46578,2.0
4629,28,46723,2.5
4630,28,47099,3.0
4631,28,47629,2.0
4632,28,47644,3.0
4633,28,47894,3.5
4634,28,48326,2.5
4635,28,48385,4.0
4636,28,48516,2.5
4637,28,48738,3.0
4638,28,48774,3.0
4639,28,48780,1.5
4640,28,48783,2.5
4641,28,48879,2.5
4642,28,49265,4.0
4643,28,49272,3.5
4644,28,49278,2.5
4645,28,49530,4.5
4646,28,49651,2.5
4647,28,49822,3.0
4648,28,49961,3.0
4649,28,50068,3.0
4650,28,50442,2.0
4651,28,51080,2.0
4652,28,51255,1.0
4653,28,51471,3.0
4654,28,51540,2.0
4655,28,51662,4.5
4656,28,51935,2.5
4657,28,52042,2.5
4658,28,52241,2.0
4659,28,52281,2.5
4660,28,52328,2.5
4661,28,52604,2.0
4662,28,52952,3.5
4663,28,53123,5.0
4664,28,53322,1.5
4665,28,53550,2.5
4666,28,53953,1.0
4667,28,53972,2.5
4668,28,54286,4.0
4669,28,54503,3.5
4670,28,54736,2.5
4671,28,54962,2.5
4672,28,54997,3.5
4673,28,55080,2.5
4674,28,55094,3.5
4675,28,55116,3.0
4676,28,55118,4.0
4677,28,55247,3.5
4678,28,55274,2.5
4679,28,55276,2.5
4680,28,55290,3.0
4681,28,55363,3.0
4682,28,55721,3.5
4683,28,55765,2.5
4684,28,55820,4.5
4685,28,55908,3.5
4686,28,56145,1.0
4687,28,56174,4.0
4688,28,56367,2.5
4689,28,56587,3.0
4690,28,56607,2.5
4691,28,56782,3.0
4692,28,56921,2.0
4693,28,57368,2.0
4694,28,57528,2.0
4695,28,57640,4.0
4696,28,57669,4.0
4697,28,58293,0.5
4698,28,58559,3.5
4699,28,58803,3.0
4700,28,59018,4.5
4701,28,59129,2.5
4702,28,59315,4.5
4703,28,59369,4.0
4704,28,59387,2.0
4705,28,60040,3.0
4706,28,60046,3.5
4707,28,60069,4.0
4708,28,60389,4.0
4709,28,60647,2.5
4710,28,60674,2.5
4711,28,60684,4.0
4712,28,60735,2.5
4713,28,60753,3.0
4714,28,60941,3.0
4715,28,60943,4.5
4716,28,61011,2.0
4717,28,61024,2.0
4718,28,61132,2.0
4719,28,61167,4.0
4720,28,61210,3.5
4721,28,61236,2.5
4722,28,61248,2.0
4723,28,61323,2.5
4724,28,61350,3.5
4725,28,61352,3.0
4726,28,61628,2.0
4727,28,61986,3.0
4728,28,62374,2.5
4729,28,62376,2.5
4730,28,62394,2.0
4731,28,62792,2.5
4732,28,62799,3.0
4733,28,62849,3.5
4734,28,63033,3.5
4735,28,63062,3.0
4736,28,63082,4.0
4737,28,63113,3.0
4738,28,63433,2.0
4739,28,64030,3.5
4740,28,64497,3.0
4741,28,64575,2.5
4742,28,64614,4.0
4743,28,64716,4.0
4744,28,64839,3.0
4745,28,64957,4.5
4746,28,64983,2.5
4747,28,64997,3.5
4748,28,65216,3.5
4749,28,65682,2.5
4750,28,65982,3.0
4751,28,67534,3.0
4752,28,68205,3.0
4753,28,68237,3.0
4754,28,68319,3.5
4755,28,68358,3.5
4756,28,68791,4.5
4757,28,69849,3.5
4758,28,70286,4.5
4759,28,70336,1.5
4760,28,71106,2.5
4761,28,71135,3.5
4762,28,72378,2.0
4763,28,72998,5.0
4764,29,50,3.5
4765,29,150,4.0
4766,29,165,4.0
4767,29,170,3.0
4768,29,296,3.5
4769,29,316,4.0
4770,29,318,4.5
4771,29,356,4.5
4772,29,750,4.5
4773,29,780,4.0
4774,29,858,4.5
4775,29,904,4.5
4776,29,914,4.0
4777,29,924,5.0
4778,29,953,5.0
4779,29,1100,3.5
4780,29,1136,4.0
4781,29,1198,4.5
4782,29,1201,5.0
4783,29,1204,4.5
4784,29,1208,4.0
4785,29,1209,4.5
4786,29,1213,4.0
4787,29,1222,4.0
4788,29,1224,4.0
4789,29,1242,4.0
4790,29,1250,5.0
4791,29,1262,4.5
4792,29,1270,4.0
4793,29,1272,5.0
4794,29,1303,4.5
4795,29,1385,2.0
4796,29,1408,5.0
4797,29,1617,5.0
4798,29,1772,1.5
4799,29,1792,3.0
4800,29,1939,4.0
4801,29,1945,4.5
4802,29,2028,5.0
4803,29,2301,4.0
4804,29,2420,3.0
4805,29,2761,3.5
4806,29,2872,4.5
4807,29,2944,4.0
4808,29,2951,4.5
4809,29,3363,4.5
4810,29,3441,3.5
4811,29,3578,5.0
4812,29,3591,3.0
4813,29,3681,4.0
4814,29,4223,4.0
4815,29,4327,4.0
4816,29,4980,2.0
4817,29,5010,4.0
4818,29,5464,4.5
4819,29,5995,5.0
4820,29,6502,4.5
4821,29,6787,4.5
4822,29,7156,4.5
4823,29,7379,3.5
4824,29,26554,4.0
4825,29,26729,4.0
4826,29,27611,5.0
4827,29,48516,4.5
4828,29,48774,4.5
4829,29,51540,4.0
4830,29,55820,4.0
4831,29,56174,4.0
4832,29,64620,4.5
4833,29,68237,5.0
4834,29,70286,4.0
4835,29,80489,4.0
4836,29,81845,4.0
4837,29,82459,5.0
4838,29,87232,3.5
4839,29,87306,4.5
4840,29,98961,4.5
4841,29,99114,4.5
4842,29,104841,4.0
